id,user,uid,version,changeset,timestamp 
43735446,beddy,3207726,4,36704480,2016-01-20T16:22:45Z
43735447,beddy,3207726,3,40002888,2016-06-13T21:11:24Z
43735448,njaard,173918,4,15143124,2013-02-24T01:57:41Z
43735449,beddy,3207726,4,39999466,2016-06-13T18:46:11Z
43735450,njaard,173918,3,15143124,2013-02-24T01:57:44Z
43735451,werner2101,110263,4,18394750,2013-10-16T22:22:00Z
44627831,Harry Cutts,670691,5,51070598,2017-08-13T01:20:29Z
45757955,DanHomerick,160138,1,3311624,2009-12-06T23:39:48Z
45757956,Minh Nguyen,33757,3,49124725,2017-05-31T06:50:05Z
45757957,DanHomerick,160138,1,3311624,2009-12-06T23:39:49Z
45757958,DanHomerick,160138,1,3311624,2009-12-06T23:39:50Z
45757961,Bike Mapper,74705,2,19327502,2013-12-07T18:38:28Z
45757964,n76,318696,2,22158125,2014-05-06T03:00:10Z
45757966,Minh Nguyen,33757,3,49124725,2017-05-31T06:50:05Z
45757967,DanHomerick,160138,1,3311624,2009-12-06T23:39:55Z
45757970,Bike Mapper,74705,2,19327502,2013-12-07T18:38:28Z
45757973,DanHomerick,160138,1,3311624,2009-12-06T23:39:57Z
45757981,karitotp,2748195,3,36987189,2016-02-03T22:02:28Z
45757983,karitotp,2748195,5,36987189,2016-02-03T22:02:27Z
45757984,Walk and walk around,574053,3,27721242,2014-12-27T00:15:18Z
45757992,n76,318696,2,22049503,2014-04-30T18:49:03Z
45757993,n76,318696,2,22049503,2014-04-30T18:49:03Z
45757994,n76,318696,2,22049503,2014-04-30T18:49:03Z
45757995,n76,318696,2,16592587,2013-06-17T16:50:42Z
45758002,nikhilprabhakar,2835928,2,36651138,2016-01-18T08:51:41Z
45758375,DanHomerick,160138,1,3311624,2009-12-06T23:46:59Z
45758376,DanHomerick,160138,1,3311624,2009-12-06T23:46:59Z
45758378,Bike Mapper,74705,3,19327502,2013-12-07T18:38:29Z
45758379,Bike Mapper,74705,2,19327502,2013-12-07T18:38:29Z
45758380,DanHomerick,160138,1,3311624,2009-12-06T23:47:03Z
45758383,DanHomerick,160138,1,3311624,2009-12-06T23:47:06Z
45758385,Chetan_Gowda,2644101,2,36994586,2016-02-04T10:18:24Z
46910191,ErikPottinger,1168909,26,54463106,2017-12-08T16:40:38Z
47785304,n76,318696,30,30559346,2015-04-27T20:33:48Z
47785310,YraFyra,1212745,11,36499316,2016-01-11T09:59:03Z
49196677,beddy,3207726,11,37171757,2016-02-12T16:29:23Z
49238229,Apo42,25510,6,14775905,2013-01-24T23:50:16Z
49438370,mk408,201724,4,4893687,2010-06-03T16:08:56Z
49438371,mk408,201724,4,4893687,2010-06-03T16:08:13Z
49438373,mk408,201724,4,4893687,2010-06-03T16:05:35Z
49438777,mk408,201724,4,4893687,2010-06-03T16:07:26Z
49438778,ErikPottinger,1168909,3,52105852,2017-09-16T22:20:05Z
49438779,mk408,201724,4,4893687,2010-06-03T16:05:00Z
49438780,mk408,201724,4,4893687,2010-06-03T16:09:22Z
49438782,n76,318696,5,25338023,2014-09-09T21:41:56Z
49438783,mk408,201724,4,4893687,2010-06-03T16:06:07Z
49438784,mk408,201724,2,3876264,2010-02-14T18:15:44Z
49438785,mk408,201724,4,4893687,2010-06-03T16:08:59Z
49438786,mk408,201724,4,4893687,2010-06-03T16:08:15Z
49438796,mk408,201724,4,4893687,2010-06-03T16:08:19Z
49438802,mk408,201724,4,4893687,2010-06-03T16:08:51Z
49438803,mk408,201724,2,3876264,2010-02-14T18:15:47Z
49438804,mk408,201724,2,3876264,2010-02-14T18:15:48Z
49438815,mezzofortey,5084274,5,54335979,2017-12-04T17:01:54Z
49438816,mk408,201724,4,4893687,2010-06-03T16:08:36Z
49438817,mk408,201724,2,3876264,2010-02-14T18:15:52Z
49438818,mk408,201724,4,4893687,2010-06-03T16:06:12Z
49438819,mk408,201724,2,3876264,2010-02-14T18:15:53Z
49438820,mk408,201724,4,4893687,2010-06-03T16:04:08Z
49438821,mk408,201724,4,4893687,2010-06-03T16:08:38Z
49438822,mk408,201724,4,4893687,2010-06-03T16:07:50Z
49438823,mk408,201724,2,3876264,2010-02-14T18:15:55Z
49438824,mk408,201724,2,3876264,2010-02-14T18:15:56Z
49438825,mk408,201724,2,3876264,2010-02-14T18:15:55Z
49438826,mk408,201724,2,3876264,2010-02-14T18:15:56Z
49438827,mk408,201724,4,4893687,2010-06-03T16:07:53Z
49438828,mk408,201724,4,4893687,2010-06-03T16:06:21Z
49438829,mk408,201724,2,3876264,2010-02-14T18:15:56Z
49438830,mk408,201724,4,4893687,2010-06-03T16:04:14Z
49438831,mk408,201724,2,3876264,2010-02-14T18:15:56Z
49438832,mk408,201724,2,3876264,2010-02-14T18:15:57Z
49438834,mk408,201724,4,4893687,2010-06-03T16:07:25Z
49438835,mezzofortey,5084274,3,54335979,2017-12-04T17:01:54Z
49438836,mk408,201724,4,4893687,2010-06-03T16:04:59Z
49438837,mk408,201724,2,3876264,2010-02-14T18:15:57Z
49438838,mk408,201724,2,3876264,2010-02-14T18:15:57Z
49438840,mk408,201724,4,4893687,2010-06-03T16:06:07Z
49438841,mk408,201724,4,4893687,2010-06-03T16:05:02Z
49438842,mk408,201724,2,3876264,2010-02-14T18:15:58Z
49438843,mk408,201724,4,4893687,2010-06-03T16:08:32Z
49438844,mk408,201724,4,4893687,2010-06-03T16:07:34Z
49438845,mk408,201724,2,3876264,2010-02-14T18:15:59Z
49438846,mk408,201724,4,4893687,2010-06-03T16:05:07Z
49438847,mk408,201724,2,3876264,2010-02-14T18:15:59Z
49438848,mk408,201724,2,3876264,2010-02-14T18:15:59Z
49438849,mk408,201724,4,4893687,2010-06-03T16:04:25Z
49438850,mk408,201724,4,4893687,2010-06-03T16:08:52Z
49438851,mk408,201724,2,3876264,2010-02-14T18:16:00Z
49438852,mk408,201724,2,3876264,2010-02-14T18:15:59Z
49438853,mk408,201724,2,3876264,2010-02-14T18:16:00Z
49438854,mk408,201724,4,4893687,2010-06-03T16:04:27Z
49438856,mk408,201724,2,3876264,2010-02-14T18:16:00Z
49438858,mk408,201724,2,3876264,2010-02-14T18:16:00Z
49438859,mk408,201724,4,4893687,2010-06-03T16:04:36Z
49438860,mk408,201724,2,3876264,2010-02-14T18:16:00Z
49438861,mk408,201724,2,3876264,2010-02-14T18:16:00Z
49438862,mk408,201724,4,4893687,2010-06-03T16:07:07Z
49438863,n76,318696,5,25338023,2014-09-09T21:41:56Z
49438864,mk408,201724,2,3876264,2010-02-14T18:16:02Z
49438865,mk408,201724,4,4893687,2010-06-03T16:05:18Z
49438866,n76,318696,5,25338023,2014-09-09T21:41:29Z
49438867,mk408,201724,2,3876264,2010-02-14T18:16:03Z
49438868,n76,318696,5,25338023,2014-09-09T21:41:29Z
49438869,mk408,201724,2,3876264,2010-02-14T18:16:03Z
49438870,mk408,201724,4,4893687,2010-06-03T16:05:21Z
49438871,n76,318696,5,25338023,2014-09-09T21:41:30Z
49438872,mk408,201724,2,3876264,2010-02-14T18:16:03Z
49438875,mk408,201724,2,3876264,2010-02-14T18:16:03Z
49438876,mk408,201724,2,3876264,2010-02-14T18:16:06Z
49438877,n76,318696,5,25338023,2014-09-09T21:41:30Z
49438878,mk408,201724,2,3876264,2010-02-14T18:16:06Z
49438879,n76,318696,5,25338023,2014-09-09T21:41:56Z
49438880,mk408,201724,2,3876264,2010-02-14T18:16:06Z
49438881,mk408,201724,2,3876264,2010-02-14T18:16:06Z
49438882,mk408,201724,4,4893687,2010-06-03T16:07:27Z
49438883,mk408,201724,2,3876264,2010-02-14T18:16:06Z
49438884,mk408,201724,4,4893687,2010-06-03T16:05:00Z
49438885,mk408,201724,4,4893687,2010-06-03T16:09:22Z
49438886,mk408,201724,2,3876264,2010-02-14T18:16:07Z
49438888,mk408,201724,2,3876264,2010-02-14T18:16:07Z
49438889,DanHomerick,160138,5,9295631,2011-09-14T02:50:10Z
49438891,mk408,201724,4,4893687,2010-06-03T16:08:35Z
49438892,mk408,201724,4,4893687,2010-06-03T16:07:36Z
49438893,mk408,201724,4,4893687,2010-06-03T16:06:11Z
49438894,mk408,201724,4,4893687,2010-06-03T16:05:07Z
49438895,mk408,201724,4,4893687,2010-06-03T16:04:04Z
49438896,mk408,201724,2,3876264,2010-02-14T18:16:30Z
49438897,mk408,201724,2,3876264,2010-02-14T18:16:29Z
49438898,mk408,201724,2,3876264,2010-02-14T18:16:30Z
49438899,mk408,201724,4,4893687,2010-06-03T16:07:11Z
49438900,mk408,201724,4,4893687,2010-06-03T16:05:42Z
49438901,mk408,201724,2,3876264,2010-02-14T18:16:30Z
49438902,mk408,201724,2,3876264,2010-02-14T18:16:30Z
49438903,mk408,201724,2,3876264,2010-02-14T18:16:31Z
49438904,mk408,201724,4,4893687,2010-06-03T16:07:18Z
49438905,mk408,201724,4,4893687,2010-06-03T16:05:43Z
49438906,mk408,201724,2,3876264,2010-02-14T18:16:31Z
49438907,mk408,201724,4,4893687,2010-06-03T16:09:16Z
49438908,mk408,201724,2,3876264,2010-02-14T18:16:31Z
49438909,mk408,201724,2,3876264,2010-02-14T18:16:31Z
49438910,mk408,201724,2,3876264,2010-02-14T18:16:32Z
49438911,mk408,201724,4,4893687,2010-06-03T16:04:54Z
49438912,mk408,201724,2,3876264,2010-02-14T18:16:32Z
49438913,mk408,201724,4,4893687,2010-06-03T16:08:07Z
49438914,SimonPoole,92387,5,52126704,2017-09-17T20:19:14Z
49438915,IcyMidnight,7168577,7,54613648,2017-12-14T03:44:34Z
49438916,DanHomerick,160138,3,9295631,2011-09-14T02:50:11Z
49438918,mk408,201724,4,4893687,2010-06-03T16:08:13Z
49438919,mk408,201724,2,3876264,2010-02-14T18:16:42Z
49438920,mk408,201724,2,3876264,2010-02-14T18:16:42Z
49438921,mk408,201724,4,4893687,2010-06-03T16:04:38Z
49438922,mk408,201724,2,3876264,2010-02-14T18:16:42Z
49438923,mk408,201724,2,3876264,2010-02-14T18:16:42Z
49438924,Shingaki7,7203597,5,55145421,2018-01-04T02:14:25Z
49438925,n76,318696,5,25076427,2014-08-28T15:34:03Z
49438926,mk408,201724,4,4893687,2010-06-03T16:04:45Z
49438927,mk408,201724,4,4893687,2010-06-03T16:09:02Z
49438928,mk408,201724,2,3876264,2010-02-14T18:16:45Z
49438929,mk408,201724,5,4893687,2010-06-03T16:08:43Z
49438933,mk408,201724,4,4893687,2010-06-03T16:04:18Z
49438935,mk408,201724,5,4893687,2010-06-03T16:08:00Z
49438937,mk408,201724,2,3876264,2010-02-14T18:16:45Z
49438938,mk408,201724,4,4893687,2010-06-03T16:04:21Z
49438939,mk408,201724,2,3876264,2010-02-14T18:16:46Z
49438940,mk408,201724,4,4893687,2010-06-03T16:08:02Z
49438941,mk408,201724,4,4893687,2010-06-03T16:07:02Z
49438942,mk408,201724,2,3876264,2010-02-14T18:16:46Z
49438943,calfarome,2511706,6,40875650,2016-07-19T17:55:04Z
49438944,mk408,201724,4,4893687,2010-06-03T16:07:29Z
49438945,mk408,201724,2,3876264,2010-02-14T18:16:47Z
49438946,mk408,201724,4,4893687,2010-06-03T16:05:02Z
49438947,mk408,201724,4,4893687,2010-06-03T16:09:23Z
49438948,mk408,201724,4,4893687,2010-06-03T16:08:32Z
49438949,mk408,201724,5,4893687,2010-06-03T16:07:34Z
49438951,mk408,201724,5,4893687,2010-06-03T16:05:07Z
49438952,mk408,201724,5,4893687,2010-06-03T16:09:25Z
49438953,mk408,201724,4,4893687,2010-06-03T16:08:36Z
49438954,mk408,201724,5,4893687,2010-06-03T16:07:37Z
49438955,mk408,201724,2,3876264,2010-02-14T18:16:48Z
49438956,Minh Nguyen,33757,3,33528962,2015-08-23T17:22:11Z
49438957,mk408,201724,4,4893687,2010-06-03T16:04:08Z
49438958,mk408,201724,4,4893687,2010-06-03T16:08:38Z
49438959,mk408,201724,4,4893687,2010-06-03T16:07:51Z
49438960,mk408,201724,2,3876264,2010-02-14T18:16:49Z
49438961,mk408,201724,2,3876264,2010-02-14T18:16:49Z
49438963,mk408,201724,2,3876264,2010-02-14T18:16:49Z
49438964,mk408,201724,4,4893687,2010-06-03T16:09:09Z
49438965,mk408,201724,4,4893687,2010-06-03T16:08:20Z
49438966,mk408,201724,4,4893687,2010-06-03T16:07:19Z
49438968,mk408,201724,4,4893687,2010-06-03T16:04:52Z
49438969,Minh Nguyen,33757,3,33528962,2015-08-23T17:22:12Z
49438970,mk408,201724,4,4893687,2010-06-03T16:08:25Z
49438973,mk408,201724,2,3876264,2010-02-14T18:16:51Z
49438975,Minh Nguyen,33757,3,33528962,2015-08-23T17:22:22Z
49438976,mk408,201724,4,4893687,2010-06-03T16:09:14Z
49438977,mk408,201724,2,3876264,2010-02-14T18:16:59Z
49438978,mk408,201724,4,4893687,2010-06-03T16:07:20Z
49438979,mk408,201724,4,4893687,2010-06-03T16:06:02Z
49438981,mk408,201724,2,3876264,2010-02-14T18:16:59Z
49438982,Minh Nguyen,33757,3,33528962,2015-08-23T17:22:19Z
49438983,mk408,201724,4,4893687,2010-06-03T16:07:26Z
49438985,mk408,201724,2,3876264,2010-02-14T18:16:59Z
49438986,mk408,201724,4,4893687,2010-06-03T16:09:21Z
49438987,mk408,201724,2,3876264,2010-02-14T18:17:00Z
49438988,mk408,201724,2,3876264,2010-02-14T18:17:02Z
50372802,beddy,3207726,5,40875370,2016-07-19T17:51:52Z
50372805,pnorman,355617,2,11025169,2012-03-18T23:11:56Z
50430942,Monsterblader,7001560,10,55117327,2018-01-03T03:31:41Z
50856665,TheDutchMan13,1330847,15,49346616,2017-06-07T20:10:19Z
51324837,stevea,123633,7,44482874,2016-12-18T03:55:22Z
51473520,ErikPottinger,1168909,4,51881563,2017-09-09T14:40:33Z
51474295,dominastrum,345449,2,7526976,2011-03-11T20:07:32Z
51684586,mk408,201724,1,4025689,2010-03-03T15:18:59Z
51736700,bigwebguy,635896,3,33183628,2015-08-07T15:39:27Z
51736701,sebastic,665748,5,48138937,2017-04-25T19:09:20Z
51736707,beddy,3207726,4,37105623,2016-02-09T16:51:31Z
51736708,sebastic,665748,6,48102876,2017-04-24T20:52:06Z
51736725,sebastic,665748,4,48138937,2017-04-25T19:09:21Z
51736740,sebastic,665748,3,48138937,2017-04-25T19:09:22Z
51736748,Apo42,25510,3,14787040,2013-01-25T23:03:49Z
51736753,Apo42,25510,3,7809428,2011-04-09T01:38:13Z
51736755,dmgroom_ct,437598,3,25490887,2014-09-17T00:05:25Z
51736756,dmgroom_ct,437598,3,25490887,2014-09-17T00:05:25Z
51736759,dmgroom_ct,437598,3,25490887,2014-09-17T00:05:25Z
51736761,dmgroom_ct,437598,3,25490887,2014-09-17T00:05:25Z
51736762,dmgroom_ct,437598,3,25490887,2014-09-17T00:05:25Z
51736763,dmgroom_ct,437598,3,25490887,2014-09-17T00:05:26Z
51854196,werner2101,110263,4,18394750,2013-10-16T22:22:01Z
51965718,mk408,201724,1,4068388,2010-03-08T01:52:14Z
51965778,raolne,1530127,2,16476356,2013-06-09T02:43:12Z
51965779,raolne,1530127,2,16476356,2013-06-09T02:43:13Z
51971809,istvanv_telenav,4972028,5,51744169,2017-09-05T09:59:26Z
52110132,TheDutchMan13,1330847,6,49346616,2017-06-07T20:11:07Z
52116196,n76,318696,6,25716170,2014-09-28T00:25:40Z
52116197,istvanv_telenav,4972028,5,51745119,2017-09-05T10:33:14Z
52116198,Walk and walk around,574053,2,15323440,2013-03-11T03:01:04Z
52116199,Monsterblader,7001560,4,55791053,2018-01-27T01:11:09Z
52116200,TheDutchMan13,1330847,10,49346616,2017-06-07T20:11:08Z
52116201,Walk and walk around,574053,2,24523983,2014-08-03T20:34:38Z
52116202,TheDutchMan13,1330847,2,49346616,2017-06-07T20:11:09Z
52116203,mk408,201724,1,4099719,2010-03-11T17:48:19Z
52116204,mk408,201724,1,4099719,2010-03-11T17:48:19Z
52116205,mk408,201724,1,4099719,2010-03-11T17:48:20Z
52116206,mk408,201724,1,4099719,2010-03-11T17:48:20Z
52116207,mk408,201724,1,4099719,2010-03-11T17:48:20Z
52116208,mk408,201724,1,4099719,2010-03-11T17:48:20Z
52116209,Walk and walk around,574053,2,10793166,2012-02-25T23:00:33Z
52116210,Walk and walk around,574053,2,10793166,2012-02-25T23:00:33Z
52116211,mk408,201724,1,4099719,2010-03-11T17:48:20Z
52116212,mk408,201724,1,4099719,2010-03-11T17:48:22Z
52116213,Monsterblader,7001560,3,55791053,2018-01-27T01:11:09Z
52116214,mk408,201724,1,4099719,2010-03-11T17:48:22Z
52116215,mk408,201724,1,4099719,2010-03-11T17:48:22Z
52235123,Monsterblader,7001560,11,55016469,2017-12-29T18:24:35Z
52235137,RichRico,2219338,8,39221698,2016-05-10T16:04:15Z
52238224,Monsterblader,7001560,13,55791053,2018-01-27T01:11:08Z
52238225,TheDutchMan13,1330847,7,49346616,2017-06-07T20:11:17Z
52241955,Harry Cutts,670691,16,51288240,2017-08-20T23:47:27Z
52241956,TheDutchMan13,1330847,15,49346616,2017-06-07T20:11:17Z
52241957,TheDutchMan13,1330847,7,49346616,2017-06-07T20:11:17Z
52241958,Luis36995,1829683,14,49533677,2017-06-14T15:56:25Z
52241959,TheDutchMan13,1330847,7,49346616,2017-06-07T20:11:18Z
52241962,TheDutchMan13,1330847,5,49346616,2017-06-07T20:11:19Z
52241963,TheDutchMan13,1330847,6,49346616,2017-06-07T20:11:19Z
52241964,dbaupp,1211556,11,51359543,2017-08-23T00:57:24Z
52241965,n76,318696,11,30018415,2015-04-06T15:40:52Z
52242641,Luis36995,1829683,4,33399595,2015-08-17T19:20:02Z
52242642,Luis36995,1829683,2,33399595,2015-08-17T19:20:03Z
52242643,mk408,201724,1,4111852,2010-03-13T06:09:40Z
52242644,mk408,201724,2,7042746,2011-01-21T17:57:06Z
52242645,paulmach,91499,19,56344507,2018-02-14T07:14:29Z
52242646,TheDutchMan13,1330847,4,49346616,2017-06-07T20:11:20Z
52242647,karitotp,2748195,2,33324432,2015-08-13T21:01:55Z
52242648,TheDutchMan13,1330847,2,49346616,2017-06-07T20:11:20Z
52242649,TheDutchMan13,1330847,2,49346616,2017-06-07T20:11:20Z
52242650,matthieun,595221,3,27486752,2014-12-15T17:08:53Z
52242651,cf1011,2518336,4,55388851,2018-01-12T18:58:51Z
52560774,dbaupp,1211556,6,51193276,2017-08-17T05:40:49Z
52735790,bob098,3469880,3,54035947,2017-11-23T20:55:21Z
52868699,dbaupp,1211556,8,51420635,2017-08-24T22:44:24Z
52868700,TheDutchMan13,1330847,3,49346616,2017-06-07T20:11:37Z
52868701,TheDutchMan13,1330847,2,49346616,2017-06-07T20:11:37Z
52868702,dbaupp,1211556,5,51420635,2017-08-24T22:44:25Z
52868703,42429,42429,2,8600985,2011-07-01T16:28:46Z
52868704,Bike Mapper,74705,3,15072728,2013-02-18T05:20:06Z
52868705,TheDutchMan13,1330847,4,49346616,2017-06-07T20:11:37Z
52868707,TheDutchMan13,1330847,2,49346616,2017-06-07T20:11:37Z
52869075,mk408,201724,2,4176418,2010-03-20T04:50:33Z
52869076,Edward,364,3,52297468,2017-09-23T08:25:00Z
52869077,mk408,201724,1,4176418,2010-03-20T04:47:43Z
52869078,mk408,201724,1,4176418,2010-03-20T04:47:43Z
52869079,mk408,201724,1,4176418,2010-03-20T04:47:43Z
52869080,mk408,201724,1,4176418,2010-03-20T04:47:43Z
52869625,mezzofortey,5084274,12,54335979,2017-12-04T17:01:53Z
52869632,Jothirnadh,2015224,6,39217501,2016-05-10T13:45:01Z
52869633,mk408,201724,2,4176543,2010-03-20T05:40:09Z
52869634,mk408,201724,1,4176543,2010-03-20T05:39:28Z
52869635,TheDutchMan13,1330847,5,49348211,2017-06-07T21:13:28Z
52869636,bhavana naga,5677293,7,51337734,2017-08-22T11:34:23Z
52869637,piliga,3877019,8,50983229,2017-08-09T20:20:09Z
52869638,BayMapper,4967074,7,55817792,2018-01-28T00:11:57Z
52870660,TheDutchMan13,1330847,3,49348211,2017-06-07T21:13:29Z
52870661,TheDutchMan13,1330847,5,49348211,2017-06-07T21:13:29Z
52870662,TheDutchMan13,1330847,2,49346616,2017-06-07T20:11:39Z
52895234,mk408,201724,1,4180968,2010-03-20T15:28:05Z
52975631,mark7,85154,4,50846246,2017-08-04T18:21:55Z
52975632,TheDutchMan13,1330847,3,49348211,2017-06-07T21:13:32Z
52975633,mark7,85154,7,50846246,2017-08-04T18:09:42Z
52975942,mk408,201724,1,4187475,2010-03-21T06:13:48Z
52975943,mk408,201724,1,4187475,2010-03-21T06:13:48Z
52975944,mk408,201724,1,4187475,2010-03-21T06:13:48Z
52975945,mk408,201724,1,4187475,2010-03-21T06:13:48Z
52975946,karitotp,2748195,5,50089545,2017-07-06T16:58:23Z
52975947,mk408,201724,1,4187475,2010-03-21T06:13:48Z
52975948,mk408,201724,1,4187475,2010-03-21T06:13:48Z
52975949,mk408,201724,1,4187475,2010-03-21T06:13:48Z
52975950,mk408,201724,1,4187475,2010-03-21T06:13:48Z
52975951,ErikPottinger,1168909,4,54847866,2017-12-22T18:57:13Z
53045104,mk408,201724,1,4196963,2010-03-21T21:19:26Z
53045105,ErikPottinger,1168909,6,51881563,2017-09-09T14:40:33Z
53045107,mk408,201724,1,4196963,2010-03-21T21:19:28Z
53047181,mk408,201724,1,4197158,2010-03-21T21:34:21Z
53047183,mk408,201724,1,4197158,2010-03-21T21:34:21Z
53050251,StellanL,28775,2,4644750,2010-05-09T05:04:13Z
53050253,TheDutchMan13,1330847,3,49348211,2017-06-07T21:13:33Z
53050559,BayMapper,4967074,4,55817792,2018-01-28T00:12:09Z
53050560,BayMapper,4967074,2,55817792,2018-01-28T00:12:07Z
53050561,BayMapper,4967074,2,55817792,2018-01-28T00:12:08Z
53050562,chaemassey,5730954,11,53075301,2017-10-19T17:10:03Z
53050565,BayMapper,4967074,7,55817792,2018-01-28T00:11:49Z
53050566,chaemassey,5730954,9,53075301,2017-10-19T17:10:02Z
53050567,BayMapper,4967074,3,55817792,2018-01-28T00:12:07Z
53050568,TheDutchMan13,1330847,3,49346616,2017-06-07T20:11:41Z
53050569,BayMapper,4967074,8,55817792,2018-01-28T00:12:07Z
53050570,BayMapper,4967074,7,55817792,2018-01-28T00:12:07Z
53050572,BayMapper,4967074,5,55817792,2018-01-28T00:12:09Z
53050573,chaemassey,5730954,14,53075301,2017-10-19T17:10:01Z
53050574,BayMapper,4967074,5,55817792,2018-01-28T00:12:08Z
53050575,TheDutchMan13,1330847,6,49346616,2017-06-07T20:11:42Z
53050576,Telecas,202256,2,20725490,2014-02-23T03:06:27Z
53050577,BayMapper,4967074,4,55817792,2018-01-28T00:12:09Z
53050578,TheDutchMan13,1330847,4,49346616,2017-06-07T20:11:42Z
53050579,BayMapper,4967074,6,55817792,2018-01-28T00:12:06Z
53051098,sebastic,665748,3,48135077,2017-04-25T17:56:15Z
53051829,Telecas,202256,3,25760236,2014-09-30T05:36:15Z
53051830,BayMapper,4967074,2,55761107,2018-01-26T05:40:07Z
53052331,mk408,201724,1,4198317,2010-03-22T00:25:43Z
53052333,mk408,201724,1,4198317,2010-03-22T00:25:43Z
53054140,BayMapper,4967074,6,55817792,2018-01-28T00:12:04Z
53054141,BayMapper,4967074,9,55817792,2018-01-28T00:12:08Z
53054142,yurasi,3526564,7,41275718,2016-08-05T21:09:51Z
53054144,n76,318696,16,26601186,2014-11-06T20:05:27Z
53054145,RichRico,2219338,6,40577134,2016-07-08T16:34:47Z
53054146,BayMapper,4967074,7,55817792,2018-01-28T00:12:04Z
53054295,dbaupp,1211556,2,51182803,2017-08-16T18:07:20Z
53054434,TheDutchMan13,1330847,5,49346616,2017-06-07T20:11:43Z
53054435,TheDutchMan13,1330847,4,49346616,2017-06-07T20:11:43Z
53054436,TheDutchMan13,1330847,4,49346616,2017-06-07T20:11:43Z
53054437,TheDutchMan13,1330847,6,49346616,2017-06-07T20:11:43Z
53054438,TheDutchMan13,1330847,2,49346616,2017-06-07T20:11:43Z
53054439,mk408,201724,1,4198475,2010-03-22T01:16:27Z
53054440,TheDutchMan13,1330847,4,49346616,2017-06-07T20:11:44Z
53054441,mk408,201724,1,4198475,2010-03-22T01:16:27Z
54267637,beddy,3207726,4,40394898,2016-06-30T15:09:09Z
54267641,TorieRo,3821658,3,39082462,2016-05-03T21:26:33Z
54267646,beddy,3207726,5,40394898,2016-06-30T15:09:10Z
54267654,beddy,3207726,3,36704480,2016-01-20T16:22:46Z
54267671,TorieRo,3821658,5,39082462,2016-05-03T21:26:32Z
54267678,dbaupp,1211556,4,51193276,2017-08-17T05:40:49Z
54471507,KindredCoda,14293,2,4341064,2010-04-06T08:10:51Z
54478622,JeffM8,597941,5,24412345,2014-07-28T22:37:56Z
54478631,JeffM8,597941,3,16057057,2013-05-09T23:51:26Z
54478632,JeffM8,597941,9,16057297,2013-05-10T00:40:12Z
54478634,JeffM8,597941,9,24412345,2014-07-28T22:37:56Z
54478690,KindredCoda,14293,3,4341545,2010-04-06T08:55:43Z
54478798,JeffM8,597941,4,16057297,2013-05-10T00:40:13Z
54478806,JeffM8,597941,3,16057297,2013-05-10T00:40:14Z
54478807,KindredCoda,14293,1,4341545,2010-04-06T08:54:28Z
54478840,TheDutchMan13,1330847,9,49346616,2017-06-07T20:11:45Z
54480341,JeffM8,597941,5,16057297,2013-05-10T00:40:13Z
54490100,IcyMidnight,7168577,6,54670217,2017-12-16T02:20:05Z
54490103,TheDutchMan13,1330847,7,49346616,2017-06-07T20:11:46Z
54490121,TheDutchMan13,1330847,6,49346616,2017-06-07T20:11:46Z
54740386,KindredCoda,14293,2,4367535,2010-04-08T20:29:48Z
54740493,calfarome,2511706,3,31883459,2015-06-10T21:20:25Z
54740569,mk408,201724,2,4865796,2010-05-31T16:58:40Z
54741060,Minh Nguyen,33757,6,50517168,2017-07-24T06:07:55Z
54743935,StellanL,28775,5,13151913,2012-09-18T06:36:46Z
54744057,beddy,3207726,6,37171757,2016-02-12T16:29:25Z
54744437,KindredCoda,14293,2,4367796,2010-04-08T20:49:08Z
54744507,beddy,3207726,4,37171757,2016-02-12T16:29:26Z
54744542,KindredCoda,14293,2,4367796,2010-04-08T20:49:36Z
54744835,KindredCoda,14293,2,4367796,2010-04-08T20:50:43Z
54749528,KindredCoda,14293,2,4367796,2010-04-08T21:08:02Z
55015080,ediyes,1240849,3,36964843,2016-02-02T19:56:21Z
55015081,yvasilev,23179,3,7692596,2011-03-28T01:07:23Z
55641241,KindredCoda,14293,2,4443334,2010-04-16T22:38:54Z
55948641,dbaupp,1211556,3,51358367,2017-08-22T23:01:26Z
55948647,Harry Cutts,670691,2,36693875,2016-01-20T06:32:59Z
55948648,Harry Cutts,670691,2,36752318,2016-01-23T05:01:23Z
56395919,jeepjockey,354701,5,34605245,2015-10-13T07:46:27Z
56395952,jeepjockey,354701,4,34605245,2015-10-13T07:46:27Z
56395977,jeepjockey,354701,3,34605245,2015-10-13T07:46:27Z
56396045,jeepjockey,354701,3,34605245,2015-10-13T07:46:27Z
56396109,Harry Cutts,670691,4,51924945,2017-09-11T02:35:29Z
56396131,Harry Cutts,670691,3,51924945,2017-09-11T02:35:30Z
56396165,Harry Cutts,670691,3,51924945,2017-09-11T02:35:30Z
56396167,Harry Cutts,670691,3,51924945,2017-09-11T02:35:30Z
56396185,Harry Cutts,670691,4,51924945,2017-09-11T02:35:30Z
56396206,Harry Cutts,670691,3,51924945,2017-09-11T02:35:30Z
56396207,Harry Cutts,670691,3,51924945,2017-09-11T02:35:30Z
56396208,Harry Cutts,670691,3,51924945,2017-09-11T02:35:30Z
56396242,Harry Cutts,670691,3,51924945,2017-09-11T02:35:30Z
56396245,Harry Cutts,670691,4,51924945,2017-09-11T02:35:30Z
