Candidate,State,Office Type,Date,Partisan Lean,Primary %,Won,Race,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,Endorsements,value,Progressive
Patrick Malloy,CA,Representative,6/5/18,-19.48,16.129998999999998,No,White,No,No,No,No,No,No,No
Patrick Nelson,NY,Representative,6/26/18,-11.43,9.119999900000002,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Patrick Nelson,NY,Representative,6/26/18,-11.43,9.119999900000002,No,White,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Patrick Nelson,NY,Representative,6/26/18,-11.43,9.119999900000002,No,White,No,No,No,No,No,No,No
Patrick Nelson,NY,Representative,6/26/18,-11.43,9.119999900000002,No,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Patrick Pikus,OH,Representative,5/8/18,-27.18,19.799999,No,,No,No,No,No,No,No,No
Patti Piatt,KY,Representative,5/22/18,-36.610001000000004,37.529999,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Patti Piatt,KY,Representative,5/22/18,-36.610001000000004,37.529999,No,White,No,No,No,No,No,No,No
Paul Davis,WV,Representative,5/8/18,-47.48,15.96,No,White,No,No,No,No,No,No,No
Paul Davis,KS,Representative,8/7/18,-19.73,100.0,Yes,White,No,No,Yes,No,No,No,No
Paul Kerr,CA,Representative,6/5/18,1.42,8.75,No,White,Yes,No,No,Yes,No,No,No
Paul Moya,NM,Representative,6/5/18,13.77,5.8899999,No,Nonwhite,No,No,No,No,No,No,No
Paul Pelletier,VA,Representative,6/12/18,4.6900001,3.76,No,White,No,No,No,No,No,No,No
Paul Pelletier,VA,Representative,6/12/18,4.6900001,3.76,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Paul Ray,OH,Governor,5/8/18,-7.889999900000001,1.38,No,,No,No,No,No,No,No,No
Paul Spencer,AR,Representative,5/22/18,-13.51,12.55,No,White,No,No,No,No,No,No,No
Paul Sperling,NY,Representative,6/26/18,-8.8100004,2.29,No,,No,No,No,No,No,No,No
Paul Theobald,NE,Representative,5/15/18,-54.310001,100.0,Yes,,No,No,No,No,No,No,No
Paul Walker,KY,Representative,5/22/18,-47.48,74.599998,Yes,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Paul Walker,KY,Representative,5/22/18,-47.48,74.599998,Yes,White,No,No,No,No,No,No,No
Paul Walker,KY,Representative,5/22/18,-47.48,74.599998,Yes,White,No,No,No,No,Indivisible Endorsed?,Yes,No
Paulette E. Jordan,ID,Governor,5/15/18,-34.330002,58.400002,Yes,Nonwhite,No,No,Yes,No,No,No,No
Paulette E. Jordan,ID,Governor,5/15/18,-34.330002,58.400002,Yes,Nonwhite,No,No,Yes,No,Indivisible Endorsed?,Yes,No
Paulette E. Jordan,ID,Governor,5/15/18,-34.330002,58.400002,Yes,Nonwhite,No,No,Yes,No,Our Revolution Endorsed?,Yes,Yes
Pedro Valencia,TX,Representative,3/6/18,39.970001,1.04,No,Nonwhite,No,No,No,No,No,No,No
Perry Gershon,NY,Representative,6/26/18,-11.63,35.450001,Yes,,No,No,No,Yes,No,No,No
Pete D'Alessandro,IA,Representative,6/5/18,-4.110000100000001,15.58,No,White,No,No,No,No,Sanders Endorsed?,Yes,No
Pete D'Alessandro,IA,Representative,6/5/18,-4.110000100000001,15.58,No,White,No,No,No,No,No,No,No
Pete D'Alessandro,IA,Representative,6/5/18,-4.110000100000001,15.58,No,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Peter Dill,ID,Governor,5/15/18,-34.330002,1.4,No,White,No,No,No,No,No,No,No
Peter Heffernan,TN,Representative,8/2/18,-49.110001000000004,8.369999900000002,No,,,,,No,No,No,No
Peter Jacob,NJ,Representative,6/5/18,-3.26,19.1,No,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Peter Jacob,NJ,Representative,6/5/18,-3.26,19.1,No,Nonwhite,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Peter Jacob,NJ,Representative,6/5/18,-3.26,19.1,No,Nonwhite,No,No,No,No,No,No,No
Peter Joffrion,AL,Representative,6/5/18,-34.830002,100.0,Yes,White,No,No,No,No,Indivisible Endorsed?,Yes,No
Peter Joffrion,AL,Representative,6/5/18,-34.830002,100.0,Yes,White,No,No,No,No,No,No,No
Peter Rickards,ID,Representative,5/15/18,-28.809998999999998,32.400002,No,White,No,No,No,No,No,No,No
Peter Volosin,VA,Representative,6/12/18,-25.959999,27.190001000000002,No,White,No,Yes,No,No,No,No,No
Phil Black,SC,Representative,6/12/18,-20.73,18.370001000000002,No,White,No,No,No,No,No,No,No
Phil Bredesen,TN,Senator,8/2/18,-27.139999,91.510002,Yes,White,No,No,Yes,Yes,No,No,No
Phil Bredesen,TN,Senator,8/2/18,-27.139999,91.510002,Yes,White,No,No,Yes,Yes,Biden Endorsed?,Yes,No
Phil Noble,SC,Governor,6/12/18,-15.85,10.64,No,White,No,No,No,No,No,No,No
Phillip Price,NC,Representative,5/8/18,-29.559998999999998,40.59,Yes,White,No,No,No,No,No,No,No
Phillip Price,NC,Representative,5/8/18,-29.559998999999998,40.59,Yes,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Rachel Barnhart,NY,Representative,6/26/18,14.62,19.77,No,,No,No,No,No,Guns Sense Candidate?,Yes,No
Rachel Barnhart,NY,Representative,6/26/18,14.62,19.77,No,,No,No,No,No,No,No,No
Rachel Payne,CA,Representative,6/5/18,-4.1799998,4.4899998,No,White,No,No,No,No,Emily Endorsed?,Yes,No
Rachel Payne,CA,Representative,6/5/18,-4.1799998,4.4899998,No,White,No,No,No,No,No,No,No
Rachel Reddick,PA,Representative,5/15/18,-0.63,35.330002,No,White,Yes,No,No,No,Guns Sense Candidate?,Yes,No
Rachel Reddick,PA,Representative,5/15/18,-0.63,35.330002,No,White,Yes,No,No,No,No,No,No
Rachel Reddick,PA,Representative,5/15/18,-0.63,35.330002,No,White,Yes,No,No,No,VoteVets Endorsed?,Yes,No
Rachel Reddick,PA,Representative,5/15/18,-0.63,35.330002,No,White,Yes,No,No,No,Emily Endorsed?,Yes,No
Radhakrishna Mohan,NY,Representative,6/26/18,-8.8100004,3.78,No,Nonwhite,No,No,No,No,No,No,No
Ralph Baxter,WV,Representative,5/8/18,-40.41,38.119999,No,White,No,No,No,No,No,No,No
Ralph Jaffe,MD,Governor,6/26/18,23.799999,1.6,No,White,No,No,No,No,No,No,No
Randy Wadkins,MS,Representative,6/5/18,-33.509997999999996,100.0,Yes,,No,No,No,No,No,No,No
Rane Eir Olivia Sessions,KY,Representative,5/22/18,-39.509997999999996,21.719998999999998,No,White,Yes,No,No,No,No,No,No
Rashida Tlaib,MI,Representative,8/7/18,60.720001,33.200001,Yes,Nonwhite,No,No,Yes,No,Justice Dems Endorsed?,Yes,Yes
Rashida Tlaib,MI,Representative,8/7/18,60.720001,35.900002,No,Nonwhite,No,No,Yes,No,PCCC Endorsed?,Yes,Yes
Rashida Tlaib,MI,Representative,8/7/18,60.720001,33.200001,Yes,Nonwhite,No,No,Yes,No,PCCC Endorsed?,Yes,Yes
Rashida Tlaib,MI,Representative,8/7/18,60.720001,35.900002,No,Nonwhite,No,No,Yes,No,Justice Dems Endorsed?,Yes,Yes
Rashida Tlaib,MI,Representative,8/7/18,60.720001,33.200001,Yes,Nonwhite,No,No,Yes,No,Our Revolution Endorsed?,Yes,Yes
Rashida Tlaib,MI,Representative,8/7/18,60.720001,33.200001,Yes,Nonwhite,No,No,Yes,No,No,No,No
Rashida Tlaib,MI,Representative,8/7/18,60.720001,35.900002,No,Nonwhite,No,No,Yes,No,No,No,No
Rashida Tlaib,MI,Representative,8/7/18,60.720001,35.900002,No,Nonwhite,No,No,Yes,No,Our Revolution Endorsed?,Yes,Yes
Raul (Roy) Barrera,TX,Representative,3/6/18,-25.809998999999998,41.23,No,Nonwhite,No,No,No,No,No,No,No
Raz Mason,OR,Representative,5/15/18,-21.68,5.3000002,No,,Yes,No,No,No,No,No,No
Reggie Thomas,KY,Representative,5/22/18,-17.41,7.1999998,No,Nonwhite,No,No,Yes,No,No,No,No
Regina Bateson,CA,Representative,6/5/18,-18.16,30.07,No,White,No,No,No,No,No,No,No
Regina Bateson,CA,Representative,6/5/18,-18.16,30.07,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Renee Hoagenson,MO,Representative,8/7/18,-35.73,51.900002,Yes,White,No,No,No,No,No,No,No
Renee Hoyos,TN,Representative,8/2/18,-38.18,72.410004,Yes,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Renee Hoyos,TN,Representative,8/2/18,-38.18,72.410004,Yes,White,No,No,No,No,Indivisible Endorsed?,Yes,No
Renee Hoyos,TN,Representative,8/2/18,-38.18,72.410004,Yes,White,No,No,No,No,No,No,No
Renee Hoyos,TN,Representative,8/2/18,-38.18,72.410004,Yes,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Ricardo Franco,CA,Representative,6/5/18,-13.41,8.909999800000001,No,Nonwhite,No,No,No,No,No,No,No
Rich Eichholz,MI,Representative,8/7/18,-9.180000300000001,13.0,No,White,No,No,No,No,No,No,No
Rich Eichholz,MI,Representative,8/7/18,-9.180000300000001,13.0,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Richard Cordray,OH,Governor,5/8/18,-7.889999900000001,62.16,Yes,White,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Richard Cordray,OH,Governor,5/8/18,-7.889999900000001,62.16,Yes,White,No,No,Yes,No,No,No,No
Richard Dien Winfield,GA,Representative,5/22/18,-28.209999,23.33,No,White,No,No,No,No,No,No,No
Richard Gonzalez,IL,Representative,3/20/18,65.089996,11.9,No,Nonwhite,No,No,No,No,No,No,No
Richard Hart,NV,Representative,6/12/18,-3.0799999,4.8499999,No,,No,No,No,No,No,No,No
Richard Lazer,PA,Representative,5/15/18,25.540001,14.99,No,,,,,No,No,No,No
Richard Madaleno,MD,Governor,6/26/18,23.799999,5.8000002,No,White,No,Yes,Yes,No,Guns Sense Candidate?,Yes,No
Richard Madaleno,MD,Governor,6/26/18,23.799999,5.8000002,No,White,No,Yes,Yes,No,No,No,No
Richard Ojeda,WV,Representative,5/8/18,-47.48,52.16,Yes,Nonwhite,Yes,No,Yes,No,WFP Endorsed?,Yes,No
Richard Ojeda,WV,Representative,5/8/18,-47.48,52.16,Yes,Nonwhite,Yes,No,Yes,No,VoteVets Endorsed?,Yes,No
Richard Ojeda,WV,Representative,5/8/18,-47.48,52.16,Yes,Nonwhite,Yes,No,Yes,No,No,No,No
Rick Daugherty,PA,Representative,5/15/18,0.07,3.8599998999999996,No,White,No,No,No,No,No,No,No
Rick Kennedy,TX,Representative,3/6/18,-21.33,63.400002,Yes,White,No,No,No,No,No,No,No
Rick Neal,OH,Representative,5/8/18,-15.48,63.540001000000004,Yes,,No,Yes,No,No,Guns Sense Candidate?,Yes,No
Rick Neal,OH,Representative,5/8/18,-15.48,63.540001000000004,Yes,,No,Yes,No,No,No,No,No
Rick Neighbors,AL,Representative,6/5/18,-62.48,45.869999,No,White,Yes,No,No,No,No,No,No
Rick Shepherd,NV,Representative,6/12/18,-13.78,21.280001000000002,No,,No,No,No,No,Guns Sense Candidate?,Yes,No
Rick Shepherd,NV,Representative,6/12/18,-13.78,21.280001000000002,No,,No,No,No,No,No,No,No
Rick Trevi̱o,TX,Representative,3/6/18,-0.63,17.379998999999998,No,Nonwhite,No,No,No,No,No,No,No
Rick Trevi̱o,TX,Representative,3/6/18,-0.63,17.379998999999998,No,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Rick Trevi̱o,TX,Representative,3/6/18,-0.63,17.379998999999998,No,Nonwhite,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Rita Ramirez,CA,Representative,6/5/18,-17.33,27.67,No,Nonwhite,No,No,No,No,No,No,No
Rob Chatlos,IN,Representative,5/8/18,-26.83,2.9000001,No,White,No,No,No,No,No,No,No
Rob Davidson,MI,Representative,8/7/18,-18.959999,100.0,Yes,White,No,No,No,No,No,No,No
Rob Davidson,MI,Representative,8/7/18,-18.959999,100.0,Yes,White,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Rob Davidson,MI,Representative,8/7/18,-18.959999,100.0,Yes,White,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Rob Davidson,MI,Representative,8/7/18,-18.959999,100.0,Yes,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Rob Davidson,MI,Representative,8/7/18,-18.959999,100.0,Yes,White,No,No,No,No,Indivisible Endorsed?,Yes,No
Rob Jarvis,OH,Representative,5/8/18,-15.48,36.459998999999996,No,,No,No,No,No,No,No,No
Robert Davidson Griffis,CA,Governor,6/5/18,25.83,0.25999999,No,White,No,No,No,No,No,No,No
Robert Hazel,MO,Representative,8/7/18,-14.18,4.0,No,White,No,No,No,No,No,No,No
Robert Ingham,GA,Representative,5/22/18,-17.629998999999998,31.15,No,White,No,No,No,No,No,No,No
Robert Kennedy Jr.,AL,Representative,6/5/18,-30.68,80.769997,Yes,Nonwhite,Yes,No,No,No,No,No,No
Robert Klepinger,OH,Representative,5/8/18,-8.4799995,25.6,No,,No,No,No,No,No,No,No
Robert Lawton,CA,Representative,6/5/18,-18.16,5.25,No,White,No,No,No,No,No,No,No
Robert Marshall,IL,Governor,3/20/18,14.48,1.1,No,White,Yes,No,No,No,No,No,No
Robert Multari,PA,Representative,5/15/18,-18.73,15.11,No,,No,No,No,No,No,No,No
Robert Solomon,PA,Representative,5/15/18,-28.709999,19.040001,No,White,No,No,No,No,No,No,No
Robert Williams,SC,Representative,6/12/18,-19.23,41.299999,Yes,Nonwhite,Yes,No,Yes,No,No,No,No
Robin Wilt,NY,Representative,6/26/18,14.62,17.35,No,Nonwhite,No,No,Yes,No,Our Revolution Endorsed?,Yes,Yes
Robin Wilt,NY,Representative,6/26/18,14.62,17.35,No,Nonwhite,No,No,Yes,No,No,No,No
Robin Wilt,NY,Representative,6/26/18,14.62,17.35,No,Nonwhite,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Roel Garcia,TX,Representative,3/6/18,39.970001,6.5900002,No,Nonwhite,No,No,No,No,No,No,No
Roger Day,IN,Representative,5/8/18,-34.110001000000004,12.4,No,White,No,No,No,No,No,No,No
Roger Manno,MD,Representative,6/26/18,11.89,10.3,No,White,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Roger Manno,MD,Representative,6/26/18,11.89,10.3,No,White,No,No,Yes,No,WFP Endorsed?,Yes,No
Roger Manno,MD,Representative,6/26/18,11.89,10.3,No,White,No,No,Yes,No,Justice Dems Endorsed?,Yes,Yes
Roger Manno,MD,Representative,6/26/18,11.89,10.3,No,White,No,No,Yes,No,Our Revolution Endorsed?,Yes,Yes
Roger Manno,MD,Representative,6/26/18,11.89,10.3,No,White,No,No,Yes,No,No,No,No
Roger Ruggles,PA,Representative,5/15/18,0.07,5.4099998,No,White,Yes,No,No,No,No,No,No
Roland Ellis,IN,Representative,5/8/18,-34.110001000000004,9.1999998,No,White,,,,No,No,No,No
Roland Leech,IN,Representative,5/8/18,-23.43,1.2,No,White,Yes,No,No,No,No,No,No
Ron Marshall,TX,Representative,3/6/18,-4.98,3.24,No,White,Yes,No,No,No,No,No,No
Ronald DiNicola,PA,Representative,5/15/18,-18.73,59.970001,Yes,,Yes,No,No,No,No,No,No
Ronald O'Donnell,CA,Representative,6/5/18,-17.33,12.71,No,White,No,No,No,No,No,No,No
Ronnie McDonald,TX,Representative,3/6/18,-25.809998999999998,16.389999,No,Nonwhite,No,No,No,No,No,No,No
Ross Wilburn,IA,Governor,6/5/18,-8.1400003,2.1700001,No,Nonwhite,No,No,No,No,No,No,No
Roxann Klutts,OK,Representative,6/26/18,-39.130001,16.67,No,,No,No,No,No,No,No,No
Roza Calderon,CA,Representative,6/5/18,-18.16,15.57,No,Nonwhite,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Roza Calderon,CA,Representative,6/5/18,-18.16,15.57,No,Nonwhite,No,No,No,No,No,No,No
Roza Calderon,CA,Representative,6/5/18,-18.16,15.57,No,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Roza Calderon,CA,Representative,6/5/18,-18.16,15.57,No,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Ruby Faye Woolridge,TX,Representative,3/6/18,-16.030001000000002,36.950001,No,Nonwhite,No,No,No,No,No,No,No
Rushern Baker III,MD,Governor,6/26/18,23.799999,29.4,No,Nonwhite,No,No,Yes,No,No,No,No
Rushern Baker III,MD,Governor,6/26/18,23.799999,29.4,No,Nonwhite,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Rusty Oliver,GA,Representative,5/22/18,-34.380001,40.130001,No,White,No,No,No,No,No,No,No
Ryan Huffman,IL,Representative,3/20/18,0.67000002,3.5,No,White,No,No,No,No,No,No,No
Ryan Watts,NC,Representative,5/8/18,-16.73,77.199997,Yes,White,No,No,No,No,No,No,No
Ryan Watts,NC,Representative,5/8/18,-16.73,77.199997,Yes,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Ryan Watts,NC,Representative,5/8/18,-16.73,77.199997,Yes,White,No,No,No,No,Indivisible Endorsed?,Yes,No
Sam Jammal,CA,Representative,6/5/18,2.99,11.98,No,Nonwhite,No,No,No,No,No,No,No
Sam Jammal,CA,Representative,6/5/18,2.99,11.98,No,Nonwhite,No,No,No,No,Indivisible Endorsed?,Yes,No
Sam Jammal,CA,Representative,6/5/18,2.99,11.98,No,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Sam Johnson,TX,Representative,3/6/18,-20.709999,28.68,No,White,No,No,No,No,No,No,No
Sam Johnson,TX,Representative,3/6/18,-20.709999,28.68,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Sara Dady,IL,Representative,3/20/18,-17.360001,40.299999,Yes,White,No,No,No,No,No,No,No
Sara Jacobs,CA,Representative,6/5/18,1.42,31.09,No,White,No,No,No,Yes,No,No,No
Sara Jacobs,CA,Representative,6/5/18,1.42,31.09,No,White,No,No,No,Yes,Emily Endorsed?,Yes,No
Scott Donaldson,NC,Representative,5/8/18,-29.559998999999998,28.27,No,White,No,No,No,No,No,No,No
Scott Huffman,NC,Representative,5/8/18,-16.360001,23.0,No,White,Yes,No,No,No,No,No,No
Scott Huffman,NC,Representative,5/8/18,-16.360001,23.0,No,White,Yes,No,No,No,Guns Sense Candidate?,Yes,No
Scott Sykes,KY,Representative,5/22/18,-62.060001,41.310001,No,White,No,No,Yes,No,No,No,No
Scott Wallace,PA,Representative,5/15/18,-0.63,56.48,Yes,White,No,No,No,Yes,Guns Sense Candidate?,Yes,No
Scott Wallace,PA,Representative,5/15/18,-0.63,56.48,Yes,White,No,No,No,Yes,No,No,No
Sean Carrigan,SC,Representative,6/12/18,-20.73,39.82,Yes,White,Yes,No,No,No,No,No,No
Sean Casten,IL,Representative,3/20/18,0.67000002,29.5,Yes,White,No,No,No,Yes,No,No,No
Sean Casten,IL,Representative,3/20/18,0.67000002,29.5,Yes,White,No,No,No,Yes,Party Support?,Yes,No
Sean Casten,IL,Representative,3/20/18,0.67000002,29.5,Yes,White,No,No,No,Yes,Guns Sense Candidate?,Yes,No
Sean Dugdale,IN,Representative,5/8/18,-15.58,5.5,No,White,No,No,No,No,No,No,No
Sema Hernandez,TX,Senator,3/6/18,-13.23,23.719998999999998,No,Nonwhite,No,No,No,No,No,No,No
Sergio Coppola,VA,Representative,6/12/18,-25.959999,6.679999799999999,No,White,No,No,No,No,No,No,No
Seth Hall,KY,Representative,5/22/18,-36.610001000000004,40.77,Yes,White,No,No,No,No,No,No,No
Shanelle Jackson,MI,Representative,8/7/18,60.720001,5.3000002,No,Nonwhite,No,No,Yes,No,No,No,No
Shannon Hader,WA,Representative,8/7/18,0.12,,No,White,No,No,No,Yes,No,No,No
Shannon Hader,WA,Representative,8/7/18,0.12,,No,White,No,No,No,Yes,Guns Sense Candidate?,Yes,No
Sharice Davids,KS,Representative,8/7/18,-4.0100002,37.299999,Yes,Nonwhite,No,Yes,No,No,Indivisible Endorsed?,Yes,No
Sharice Davids,KS,Representative,8/7/18,-4.0100002,37.299999,Yes,Nonwhite,No,Yes,No,No,No,No,No
Sharice Davids,KS,Representative,8/7/18,-4.0100002,37.299999,Yes,Nonwhite,No,Yes,No,No,Emily Endorsed?,Yes,No
Shavonnia Corbin-Johnson,PA,Representative,5/15/18,-10.86,34.869999,No,Nonwhite,No,No,No,No,Emily Endorsed?,Yes,No
Shavonnia Corbin-Johnson,PA,Representative,5/15/18,-10.86,34.869999,No,Nonwhite,No,No,No,No,No,No,No
Shawna Roberts,OH,Representative,5/8/18,-37.610001000000004,74.5,Yes,,No,No,No,No,No,No,No
Shawna Roberts,OH,Representative,5/8/18,-37.610001000000004,74.5,Yes,,No,No,No,No,Indivisible Endorsed?,Yes,No
Shira Goodman,PA,Representative,5/15/18,15.27,16.49,No,White,No,No,No,No,No,No,No
Shireen Ghorbani,UT,Representative,6/26/18,-22.73,100.0,Yes,Nonwhite,No,No,No,No,No,No,No
Shirley Love,WV,Representative,5/8/18,-47.48,24.639999,No,White,No,No,No,No,No,No,No
Shirley McKellar,TX,Representative,3/6/18,-48.73,61.040001000000004,Yes,Nonwhite,Yes,No,No,No,No,No,No
Shri Thanedar,MI,Governor,8/7/18,-0.33000001,17.700001,No,Nonwhite,No,No,No,Yes,No,No,No
Shri Thanedar,MI,Governor,8/7/18,-0.33000001,17.700001,No,Nonwhite,No,No,No,Yes,Guns Sense Candidate?,Yes,No
Sid Zeller,NV,Representative,6/12/18,3.8199998999999996,2.0,No,,Yes,No,No,No,No,No,No
Sidney Moore,SC,Representative,6/12/18,-19.280001000000002,17.17,No,Nonwhite,No,No,No,No,No,No,No
Silky Malik,TX,Representative,3/6/18,-16.33,9.6999998,No,Nonwhite,No,No,No,No,No,No,No
Sol Flores,IL,Representative,3/20/18,65.089996,21.9,No,Nonwhite,No,No,No,No,No,No,No
Sol Flores,IL,Representative,3/20/18,65.089996,21.9,No,Nonwhite,No,No,No,No,Emily Endorsed?,Yes,No
Sri Preston Kulkarni,TX,Representative,3/6/18,-14.81,31.85,Yes,Nonwhite,No,No,No,No,No,No,No
Sri Preston Kulkarni,TX,Representative,3/6/18,-14.81,31.85,Yes,Nonwhite,No,No,No,No,Guns Sense Candidate?,Yes,No
Stacey Abrams,GA,Governor,5/22/18,-8.3400002,76.440002,Yes,Nonwhite,No,No,Yes,No,WFP Endorsed?,Yes,No
Stacey Abrams,GA,Governor,5/22/18,-8.3400002,76.440002,Yes,Nonwhite,No,No,Yes,No,Our Revolution Endorsed?,Yes,Yes
Stacey Abrams,GA,Governor,5/22/18,-8.3400002,76.440002,Yes,Nonwhite,No,No,Yes,No,PCCC Endorsed?,Yes,Yes
Stacey Abrams,GA,Governor,5/22/18,-8.3400002,76.440002,Yes,Nonwhite,No,No,Yes,No,Sanders Endorsed?,Yes,No
Stacey Abrams,GA,Governor,5/22/18,-8.3400002,76.440002,Yes,Nonwhite,No,No,Yes,No,No,No,No
Stacey Abrams,GA,Governor,5/22/18,-8.3400002,76.440002,Yes,Nonwhite,No,No,Yes,No,Emily Endorsed?,Yes,No
Stacey Evans,GA,Governor,5/22/18,-8.3400002,23.559998999999998,No,White,No,No,No,Yes,No,No,No
Stephany Rose Spaulding,CO,Representative,6/26/18,-25.73,100.0,Yes,Nonwhite,No,No,No,No,Justice Dems Endorsed?,Yes,Yes
Stephany Rose Spaulding,CO,Representative,6/26/18,-25.73,100.0,Yes,Nonwhite,No,No,No,No,No,No,No
Steve Bacher,PA,Representative,5/15/18,-0.63,8.1899996,No,White,No,No,No,No,Guns Sense Candidate?,Yes,No
Steve Bacher,PA,Representative,5/15/18,-0.63,8.1899996,No,White,No,No,No,No,No,No,No
Steve Brown,TX,Representative,3/6/18,-14.81,20.98,No,Nonwhite,No,No,No,No,No,No,No
Steve Brown,TX,Representative,3/6/18,-14.81,20.98,No,Nonwhite,No,No,No,No,Our Revolution Endorsed?,Yes,Yes
Steve Lough,SC,Representative,6/12/18,-19.280001000000002,9.46,No,White,No,No,No,No,No,No,No
Steve Reilly,GA,Representative,5/22/18,-12.73,4.1999998,No,White,Yes,No,No,No,No,No,No
Steve Schiffman,NV,Representative,6/12/18,-3.0799999,3.51,No,,No,No,No,No,No,No,No
Steve Sisolak,NV,Governor,6/12/18,0.94999999,50.029999,Yes,,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Steve Sisolak,NV,Governor,6/12/18,0.94999999,50.029999,Yes,,No,No,Yes,No,No,No,No
Steve Woodsmall,NC,Representative,5/8/18,-29.559998999999998,31.139999,No,White,Yes,No,No,No,No,No,No
Steve Worton,MD,Representative,6/26/18,-29.66,3.9000001,No,White,No,No,No,No,No,No,No
Steven David,TX,Representative,3/6/18,-52.959998999999996,100.0,Yes,White,No,No,No,No,No,No,No
Steven Foster,GA,Representative,5/22/18,-54.18,100.0,Yes,White,No,No,No,No,No,No,No
Steven Friday,MI,Representative,8/7/18,-16.059998999999998,14.8,No,White,Yes,No,No,No,Our Revolution Endorsed?,Yes,Yes
Steven Friday,MI,Representative,8/7/18,-16.059998999999998,14.8,No,White,Yes,No,No,No,No,No,No
Steven Horsford,NV,Representative,6/12/18,3.8199998999999996,61.740002000000004,Yes,Nonwhite,No,No,Yes,No,Guns Sense Candidate?,Yes,No
Steven Horsford,NV,Representative,6/12/18,3.8199998999999996,61.740002000000004,Yes,Nonwhite,No,No,Yes,No,Biden Endorsed?,Yes,No
Steven Horsford,NV,Representative,6/12/18,3.8199998999999996,61.740002000000004,Yes,Nonwhite,No,No,Yes,No,Party Support?,Yes,No
Steven Horsford,NV,Representative,6/12/18,3.8199998999999996,61.740002000000004,Yes,Nonwhite,No,No,Yes,No,No,No,No
Steven Knight Griffin,GA,Representative,5/22/18,-9.4799995,6.9499998,No,White,No,No,No,No,No,No,No
Steven Reynolds,TN,Representative,8/2/18,-41.48,17.77,No,White,No,No,No,No,No,No,No
Sue Bell Cobb,AL,Governor,6/5/18,-28.879998999999998,28.98,No,White,No,No,Yes,No,No,No,No
Sue Zwahlen,CA,Representative,6/5/18,0.62,17.049999,No,White,No,No,Yes,No,No,No,No
Suneel Gupta,MI,Representative,8/7/18,-7.179999799999999,21.299999,No,Nonwhite,No,No,No,No,No,No,No
Susan Boser,PA,Representative,5/15/18,-41.73,74.559998,Yes,White,No,No,No,No,No,No,No
Susan Moran Palmer,OH,Representative,5/8/18,-17.030001000000002,34.630001,Yes,,No,No,No,No,Guns Sense Candidate?,Yes,No
Susan Moran Palmer,OH,Representative,5/8/18,-17.030001000000002,34.630001,Yes,,No,No,No,No,No,No,No
Susan Wild,PA,Representative,5/15/18,0.07,33.450001,Yes,White,No,No,No,No,No,No,No
Susan Wild,PA,Representative,5/15/18,0.07,33.450001,Yes,White,No,No,No,No,Emily Endorsed?,Yes,No
Susie Lee,NV,Representative,6/12/18,-3.0799999,66.910004,Yes,,No,No,No,No,No,No,No
Susie Lee,NV,Representative,6/12/18,-3.0799999,66.910004,Yes,,No,No,No,No,Emily Endorsed?,Yes,No
Susie Lee,NV,Representative,6/12/18,-3.0799999,66.910004,Yes,,No,No,No,No,Biden Endorsed?,Yes,No
Susie Lee,NV,Representative,6/12/18,-3.0799999,66.910004,Yes,,No,No,No,No,Party Support?,Yes,No
Susie Lee,NV,Representative,6/12/18,-3.0799999,66.910004,Yes,,No,No,No,No,Guns Sense Candidate?,Yes,No
Suzi Park Leggett,CA,Representative,6/5/18,2.99,3.24,No,Nonwhite,No,No,No,No,No,No,No
Sylvia Garcia,TX,Representative,3/6/18,39.970001,63.259997999999996,Yes,Nonwhite,No,No,Yes,No,Emily Endorsed?,Yes,No
